dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,demand_model,offline_opt,achieved_congestion,ratio_pct,status
yates,Bandcon.lgf,electrical,42,98,19,18,0,11,1.09091,NaN,NaN,gaussian,17213.4,188387,1094.42,OK
yates,Bandcon.lgf,electrical,42,98,19,18,0,11,1.09091,NaN,NaN,gravity,1.93128,28.9461,1498.8,OK
yates,Basnet.lgf,electrical,14,26,2,2,0,8,0,NaN,NaN,bimodal,951.217,2655.98,279.22,OK
yates,Basnet.lgf,electrical,14,26,2,2,0,8,0,NaN,NaN,uniform,4465,16727.7,374.642,OK
yates,Basnet.lgf,electrical,14,26,2,2,0,8,0,NaN,NaN,gaussian,6701.89,20531.6,306.355,OK
yates,Basnet.lgf,electrical,14,26,2,2,0,8,0,NaN,NaN,gravity,1.76331,5.92308,335.906,OK
yates,Basnet.lgf,electrical,14,26,2,2,0,8,0,NaN,NaN,bimodal,606.785,1716.93,282.956,OK
yates,Basnet.lgf,electrical,14,26,2,2,0,8,0,NaN,NaN,uniform,4475,15516.6,346.74,OK
yates,Basnet.lgf,electrical,14,26,2,2,0,8,0,NaN,NaN,gaussian,5473.9,16516.9,301.739,OK
yates,Basnet.lgf,electrical,14,26,2,2,0,8,0,NaN,NaN,gravity,1.76331,5.79808,328.817,OK
yates,Bbnplanet.lgf,electrical,54,110,26,25,0,11,2,NaN,NaN,bimodal,2634.66,31465,1194.27,OK
yates,Bbnplanet.lgf,electrical,54,110,26,25,0,11,2,NaN,NaN,uniform,17082,293833,1720.13,OK
yates,Bbnplanet.lgf,electrical,54,110,26,25,0,11,2,NaN,NaN,gaussian,23888,362760,1518.58,OK
yates,Bbnplanet.lgf,electrical,54,110,26,25,0,11,2,NaN,NaN,gravity,1.94347,37.268,1917.6,OK
yates,Bbnplanet.lgf,electrical,54,110,26,25,0,11,2,NaN,NaN,bimodal,3069.62,31482.4,1025.61,OK
yates,Bbnplanet.lgf,electrical,54,110,26,25,0,11,2,NaN,NaN,uniform,17784,297552,1673.15,OK
yates,Bbnplanet.lgf,electrical,54,110,26,25,0,11,2,NaN,NaN,gaussian,23740.1,343070,1445.1,OK
yates,Bbnplanet.lgf,electrical,54,110,26,25,0,11,2,NaN,NaN,gravity,1.94347,37.189,1913.54,OK
Backbone,BellCanada.lgf,electrical,48,128,28,27,0,13,2,NaN,NaN,bimodal,402904,5.27903e+06,1310.25,OK
Backbone,BellCanada.lgf,electrical,48,128,28,27,0,13,2,NaN,NaN,uniform,2.43376e+06,4.57906e+07,1881.48,OK
Backbone,BellCanada.lgf,electrical,48,128,28,27,0,13,2,NaN,NaN,gaussian,2.92788e+06,5.52782e+07,1888,OK
Backbone,BellCanada.lgf,electrical,48,128,28,27,0,13,2,NaN,NaN,gravity,1.93697,2592.58,133847,OK
Backbone,BellCanada.lgf,electrical,48,128,25,24,0,13,1.15385,NaN,NaN,bimodal,173170,5.06485e+06,2924.79,OK
Backbone,BellCanada.lgf,electrical,48,128,25,24,0,13,1.15385,NaN,NaN,uniform,2.30006e+06,4.47177e+07,1944.2,OK
Backbone,BellCanada.lgf,electrical,48,128,25,24,0,13,1.15385,NaN,NaN,gaussian,2.52749e+06,5.29832e+07,2096.28,OK
Backbone,BellCanada.lgf,electrical,48,128,25,24,0,13,1.15385,NaN,NaN,gravity,1.93697,2592.47,133842,OK
Backbone,BellSouth.lgf,electrical,51,132,33,32,0,12,2.08333,NaN,NaN,bimodal,389815,2.17856e+06,558.869,OK
Backbone,BellSouth.lgf,electrical,51,132,33,32,0,12,2.08333,NaN,NaN,uniform,2.51098e+06,1.73792e+07,692.131,OK
Backbone,BellSouth.lgf,electrical,51,132,33,32,0,12,2.08333,NaN,NaN,gaussian,3.4111e+06,1.91881e+07,562.519,OK
Backbone,BellSouth.lgf,electrical,51,132,33,32,0,12,2.08333,NaN,NaN,gravity,1.92844,653.29,33876.6,OK
Backbone,BellSouth.lgf,electrical,51,132,28,27,0,12,2,NaN,NaN,bimodal,590534,1.74231e+06,295.04,OK
Backbone,BellSouth.lgf,electrical,51,132,28,27,0,12,2,NaN,NaN,uniform,2.54732e+06,1.74174e+07,683.754,OK
Backbone,BellSouth.lgf,electrical,51,132,28,27,0,12,2,NaN,NaN,gaussian,3.27615e+06,2.01516e+07,615.1,OK
Backbone,BellSouth.lgf,electrical,51,132,28,27,0,12,2,NaN,NaN,gravity,1.92844,653.921,33909.3,OK
yates,Bellcanada.lgf,electrical,96,224,88,87,0,14,5.78571,NaN,NaN,bimodal,4959.1,79881.6,1610.81,OK
yates,Bellcanada.lgf,electrical,96,224,88,87,0,14,5.78571,NaN,NaN,uniform,32340,759186,2347.51,OK
yates,Bellcanada.lgf,electrical,96,224,88,87,0,14,5.78571,NaN,NaN,gaussian,41018.8,913980,2228.2,OK
yates,Bellcanada.lgf,electrical,96,224,88,87,0,14,5.78571,NaN,NaN,gravity,1.96947,62.1301,3154.66,OK
yates,Bellsouth.lgf,electrical,102,234,136,134,0,14,9.07143,NaN,NaN,bimodal,4907.8,74264.8,1513.2,OK
yates,Bellsouth.lgf,electrical,102,234,136,134,0,14,9.07143,NaN,NaN,uniform,33260,698175,2099.14,OK
yates,Bellsouth.lgf,electrical,102,234,136,134,0,14,9.07143,NaN,NaN,gaussian,42283.5,825041,1951.21,OK
yates,Bellsouth.lgf,electrical,102,234,136,134,0,14,9.07143,NaN,NaN,gravity,1.95515,47.8436,2447.06,OK
yates,Belnet2003.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,bimodal,2671.71,9900.83,370.58,OK
yates,Belnet2003.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,uniform,15139,92983,614.195,OK
yates,Belnet2003.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,gaussian,19043.2,112078,588.548,OK
yates,Belnet2003.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,gravity,1.88762,16.645,881.797,OK
yates,Belnet2003.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,bimodal,2150.02,9479.62,440.909,OK
yates,Belnet2003.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,uniform,14985,91322,609.423,OK
yates,Belnet2003.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,gaussian,20948.8,112278,535.961,OK
yates,Belnet2003.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,gravity,1.88762,16.7028,884.861,OK
yates,Belnet2004.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,bimodal,2218.11,11178.2,503.95,OK
yates,Belnet2004.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,uniform,14634,93468.6,638.708,OK
yates,Belnet2004.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,gaussian,19639.8,112269,571.639,OK
yates,Belnet2004.lgf,electrical,46,124,28,28,0,13,2,NaN,NaN,gravity,1.88762,16.6727,883.266,OK
yates,Belnet2004.lgf,electrical,46,124,29,28,0,13,2,NaN,NaN,bimodal,2773.98,10410.7,375.299,OK
