dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,demand_model,offline_opt,achieved_congestion,ratio_pct,status
SNDLib_Topologies,28_optic_eu.lgf,lp_applegate_cohen,28,82,26966,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.92267,14.1138,734.076,OK
SNDLib_Topologies,28_optic_eu.lgf,lp_applegate_cohen,28,82,27902,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,1055.74,5852.03,554.304,OK
SNDLib_Topologies,28_optic_eu.lgf,lp_applegate_cohen,28,82,27902,NaN,NaN,NaN,NaN,NaN,NaN,uniform,6371.5,39154.3,614.522,OK
SNDLib_Topologies,28_optic_eu.lgf,lp_applegate_cohen,28,82,27902,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,7593.8,51951.8,684.134,OK
SNDLib_Topologies,28_optic_eu.lgf,lp_applegate_cohen,28,82,27902,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.92267,14.1138,734.076,OK
Backbone,3257.lgf,lp_applegate_cohen,27,128,63654,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,75909.7,197598,260.306,OK
Backbone,3257.lgf,lp_applegate_cohen,27,128,63654,NaN,NaN,NaN,NaN,NaN,NaN,uniform,399000,971355,243.447,OK
Backbone,3257.lgf,lp_applegate_cohen,27,128,63654,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,517709,1.13118e+06,218.497,OK
Backbone,3257.lgf,lp_applegate_cohen,27,128,63654,NaN,NaN,NaN,NaN,NaN,NaN,gravity,1.88445,20.8207,1104.87,OK
Backbone,3257.lgf,lp_applegate_cohen,27,128,88815,NaN,NaN,NaN,NaN,NaN,NaN,bimodal,42697.4,102598,240.292,OK
Backbone,3257.lgf,lp_applegate_cohen,27,128,88815,NaN,NaN,NaN,NaN,NaN,NaN,uniform,361095,899760,249.175,OK
Backbone,3257.lgf,lp_applegate_cohen,27,128,88815,NaN,NaN,NaN,NaN,NaN,NaN,gaussian,433305,1.55125e+06,358.005,OK
