dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,oblivious_ratio,demand_model,offline_opt,achieved_congestion,ratio_pct,status
Backbone,3257.lgf,raecke_ckr_mendel,27,128,139,39,0,108,0.351852,0,0,5.89315,gaussian,525565,1.72071e+06,327.403,OK
Backbone,3257.lgf,raecke_ckr_mendel,27,128,139,39,0,108,0.351852,0,0,5.89315,gravity,1.88445,24.9819,1325.69,OK
Backbone,3967.lgf,electrical,21,72,10,9,0,13,0.0769231,NaN,NaN,18.6042,uniform,214554,5.38063e+06,2507.82,OK
Backbone,3967.lgf,electrical,21,72,10,9,0,13,0.0769231,NaN,NaN,18.6042,bimodal,34690.5,454887,1311.27,OK
Backbone,3967.lgf,electrical,21,72,10,9,0,13,0.0769231,NaN,NaN,18.6042,gaussian,223399,6.73131e+06,3013.14,OK
Backbone,3967.lgf,electrical,21,72,10,9,0,13,0.0769231,NaN,NaN,18.6042,gravity,1.88442,85.0575,4513.71,OK
Backbone,3967.lgf,raecke_frt,21,72,14,0,0,15,0,NaN,NaN,3.71475,uniform,214554,3.49942e+06,1631.02,OK
Backbone,3967.lgf,raecke_frt,21,72,14,0,0,15,0,NaN,NaN,3.71475,bimodal,34690.5,305061,879.379,OK
Backbone,3967.lgf,raecke_frt,21,72,14,0,0,15,0,NaN,NaN,3.71475,gaussian,223399,4.41114e+06,1974.56,OK
Backbone,3967.lgf,raecke_frt,21,72,14,0,0,15,0,NaN,NaN,3.71475,gravity,1.88442,61.2312,3249.33,OK
Backbone,3967.lgf,raecke_ckr,21,72,7,0,0,18,0,NaN,NaN,4.09097,uniform,214554,2.60531e+06,1214.29,OK
Backbone,3967.lgf,raecke_ckr,21,72,7,0,0,18,0,NaN,NaN,4.09097,bimodal,34690.5,249491,719.191,OK
Backbone,3967.lgf,raecke_ckr,21,72,7,0,0,18,0,NaN,NaN,4.09097,gaussian,223399,3.34858e+06,1498.93,OK
Backbone,3967.lgf,raecke_ckr,21,72,7,0,0,18,0,NaN,NaN,4.09097,gravity,1.88442,50.2346,2665.78,OK
Backbone,3967.lgf,raecke_random_mst,21,72,6,0,0,15,0,NaN,NaN,3.62331,uniform,214554,3.48247e+06,1623.12,OK
Backbone,3967.lgf,raecke_random_mst,21,72,6,0,0,15,0,NaN,NaN,3.62331,bimodal,34690.5,303756,875.616,OK
Backbone,3967.lgf,raecke_random_mst,21,72,6,0,0,15,0,NaN,NaN,3.62331,gaussian,223399,4.49821e+06,2013.54,OK
Backbone,3967.lgf,raecke_random_mst,21,72,6,0,0,15,0,NaN,NaN,3.62331,gravity,1.88442,62.3634,3309.41,OK
Backbone,3967.lgf,raecke_frt_mendel,21,72,58,0,0,77,0,0,0,6.27242,uniform,214554,2.29572e+06,1069.99,OK
Backbone,3967.lgf,raecke_frt_mendel,21,72,58,0,0,77,0,0,0,6.27242,bimodal,34690.5,213022,614.063,OK
Backbone,3967.lgf,raecke_frt_mendel,21,72,58,0,0,77,0,0,0,6.27242,gaussian,223399,2.92248e+06,1308.19,OK
Backbone,3967.lgf,raecke_frt_mendel,21,72,58,0,0,77,0,0,0,6.27242,gravity,1.88442,41.8157,2219.02,OK
Backbone,3967.lgf,raecke_ckr_mendel,21,72,45,0,0,66,0,0,0,8.26953,uniform,214554,2.44854e+06,1141.22,OK
Backbone,3967.lgf,raecke_ckr_mendel,21,72,45,0,0,66,0,0,0,8.26953,bimodal,34690.5,253608,731.059,OK
