dataset,graph,solver,demand,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,achieved_congestion,offline_opt_value,status
yates,Azrena.lgf,frt,gaussian,86,79584,79342,242,15,5288.87,150024,14586.8,OK
yates,Azrena.lgf,random_mst,gaussian,86,207,2,205,12,0,123267,17214.8,OK
yates,Azrena.lgf,lp,gaussian,86,89112,NaN,NaN,NaN,NaN,134930,16062.7,OK
yates,Bandcon.lgf,electrical,gaussian,98,34,33,1,10,2.8,35994.5,15220.1,OK
yates,Bandcon.lgf,ckr,gaussian,98,6792,55,6737,87,0,30223.2,17012.2,OK
yates,Bandcon.lgf,frt,gaussian,98,116422,115786,636,17,6810.35,30811.4,17922.2,OK
yates,Bandcon.lgf,random_mst,gaussian,98,1153,5,1148,27,0,33831.3,10610.6,OK
yates,Bandcon.lgf,lp,gaussian,98,268214,NaN,NaN,NaN,NaN,34576.3,19670.6,OK
yates,Basnet.lgf,electrical,gaussian,26,4,4,0,7,0,15808.7,3651.57,OK
yates,Basnet.lgf,ckr,gaussian,26,4,1,3,7,0,16154.2,6519.57,OK
yates,Basnet.lgf,frt,gaussian,26,46,44,2,3,14.6667,15984,5010.21,OK
yates,Basnet.lgf,random_mst,gaussian,26,11,0,11,10,0,19191.4,5637.54,OK
yates,Basnet.lgf,lp,gaussian,26,161,NaN,NaN,NaN,NaN,18000.9,5634.08,OK
yates,Bbnplanet.lgf,electrical,gaussian,110,45,43,2,10,3.7,233658,18525.4,OK
yates,Bbnplanet.lgf,ckr,gaussian,110,2165,58,2107,69,0,89784.2,20555.3,OK
yates,Bbnplanet.lgf,frt,gaussian,110,349722,348992,730,17,20528.4,86991.9,12188.1,OK
yates,Bbnplanet.lgf,random_mst,gaussian,110,766,6,760,24,0,114126,21163.7,OK
yates,Bbnplanet.lgf,lp,gaussian,110,795325,NaN,NaN,NaN,NaN,163799,24475.2,OK
yates,Bellcanada.lgf,electrical,gaussian,224,202,197,5,13,14.7692,106470,33365,OK
yates,Bellcanada.lgf,ckr,gaussian,224,422024,171,421853,90,1,69140,41381.4,OK
yates,Bellcanada.lgf,frt,gaussian,224,NaN,NaN,75627,33,533298,66804.9,33183.6,OK
yates,Bellcanada.lgf,random_mst,gaussian,224,121602,21,121581,33,0.030303,65221.7,31983.8,OK
yates,3cycle.lgf,electrical,gravity,12,3,2,1,7,0,4.03379,1.54321,OK
yates,3cycle.lgf,ckr,gravity,12,0,0,0,5,0,2.61616,1.54321,OK
yates,3cycle.lgf,frt,gravity,12,1,1,0,3,0,2.55556,1.54321,OK
yates,3cycle.lgf,random_mst,gravity,12,0,0,0,5,0,2.80269,1.54321,OK
yates,3cycle.lgf,lp,gravity,12,8,NaN,NaN,NaN,NaN,2.11111,1.54321,OK
yates,4cycle.lgf,electrical,gravity,16,2,2,0,7,0,8.31279,1.63672,OK
yates,4cycle.lgf,ckr,gravity,16,1,0,1,7,0,3.55159,1.63672,OK
yates,4cycle.lgf,frt,gravity,16,8,7,1,6,0.833333,3.15536,1.63672,OK
yates,4cycle.lgf,random_mst,gravity,16,1,0,1,6,0,3.80038,1.63672,OK
yates,4cycle.lgf,lp,gravity,16,24,NaN,NaN,NaN,NaN,3.8125,1.63672,OK
yates,4diag.lgf,electrical,gravity,18,2,1,1,8,0,5.65372,1.62654,OK
yates,4diag.lgf,ckr,gravity,18,1,0,1,7,0,4.97231,1.62654,OK
yates,4diag.lgf,frt,gravity,18,13,12,1,8,1,3.34162,1.62654,OK
yates,4diag.lgf,random_mst,gravity,18,2,0,2,12,0,2.96633,1.62654,OK
yates,4diag.lgf,lp,gravity,18,28,NaN,NaN,NaN,NaN,3.16667,1.62654,OK
yates,6s4hMultiSwitch.lgf,electrical,gravity,30,4,4,0,10,0,7.96501,1.72889,OK
yates,6s4hMultiSwitch.lgf,ckr,gravity,30,12,1,11,18,0,6.75943,1.72889,OK
yates,6s4hMultiSwitch.lgf,frt,gravity,30,74,70,4,8,8.25,4.905,1.72889,OK
yates,6s4hMultiSwitch.lgf,random_mst,gravity,30,10,0,10,13,0,5.24391,1.72889,OK
yates,6s4hMultiSwitch.lgf,lp,gravity,30,271,NaN,NaN,NaN,NaN,7.53333,1.72889,OK
yates,Aarnet.lgf,electrical,gravity,86,25,24,1,10,2,80.1466,1.90972,OK
yates,Aarnet.lgf,ckr,gravity,86,1690,24,1666,48,0,59.9654,1.90972,OK
yates,Aarnet.lgf,frt,gravity,86,54109,53725,384,14,3837,52.1069,1.90972,OK
yates,Aarnet.lgf,random_mst,gravity,86,543,3,540,19,0,54.5789,1.90972,OK
yates,Aarnet.lgf,lp,gravity,86,96431,NaN,NaN,NaN,NaN,58.7406,1.90972,OK
yates,Abvt.lgf,electrical,gravity,108,39,37,2,10,3,40.7406,1.92751,OK
yates,Abvt.lgf,ckr,gravity,108,9854,57,9797,79,0,34.0516,1.92751,OK
yates,Abvt.lgf,frt,gravity,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,Abvt.lgf,random_mst,gravity,108,2788,5,2783,28,0,31.7351,1.92751,OK
yates,Abvt.lgf,lp,gravity,108,702215,NaN,NaN,NaN,NaN,65.4447,1.92751,OK
yates,Aconet.lgf,electrical,gravity,108,42,40,2,10,3.9,25.619,1.92537,OK
yates,Aconet.lgf,ckr,gravity,108,3619,49,3570,68,0,17.3763,1.92537,OK
yates,Aconet.lgf,frt,gravity,108,256460,255567,893,22,11616.1,17.0161,1.92537,OK
yates,Aconet.lgf,random_mst,gravity,108,1712,7,1705,33,0,16.6072,1.92537,OK
yates,Aconet.lgf,lp,gravity,108,343520,NaN,NaN,NaN,NaN,27.8486,1.92537,OK
yates,Agis.lgf,electrical,gravity,110,43,41,2,10,4,57.0232,1.93264,OK
yates,Agis.lgf,ckr,gravity,110,7885,63,7822,89,0,41.1885,1.93264,OK
yates,Agis.lgf,frt,gravity,110,440473,439006,1467,29,15137.6,29.9189,1.93264,OK
yates,Agis.lgf,random_mst,gravity,110,1176,3,1173,23,0,29.935,1.93264,OK
yates,Agis.lgf,lp,gravity,110,888769,NaN,NaN,NaN,NaN,80.8318,1.93264,OK
yates,Ai3.lgf,electrical,gravity,38,7,7,0,7,0.142857,43.5256,1.83933,OK
yates,Ai3.lgf,ckr,gravity,38,18,2,16,13,0,21.0764,1.83933,OK
yates,Ai3.lgf,frt,gravity,38,748,740,8,7,105.286,21.0764,1.83933,OK
yates,Ai3.lgf,random_mst,gravity,38,16,0,16,9,0,21.0764,1.83933,OK
yates,Ai3.lgf,lp,gravity,38,819,NaN,NaN,NaN,NaN,21.0764,1.83933,OK
yates,Airtel.lgf,electrical,gravity,84,22,21,1,10,2,96.5469,1.91621,OK
yates,Airtel.lgf,ckr,gravity,84,2110,32,2078,75,0,33.9804,1.91621,OK
yates,Airtel.lgf,frt,gravity,84,31872,31590,282,17,1857.65,34.0124,1.91621,OK
yates,Airtel.lgf,random_mst,gravity,84,821,4,817,32,0,34.0124,1.91621,OK
yates,Airtel.lgf,lp,gravity,84,53163,NaN,NaN,NaN,NaN,34.0124,1.91621,OK
yates,Amres.lgf,electrical,gravity,98,48,46,2,9,4.77778,1033.27,1.94993,OK
yates,Amres.lgf,ckr,gravity,98,1100,26,1074,39,0,598.3,1.94993,OK
yates,Amres.lgf,frt,gravity,98,157446,157279,167,12,13106,598.623,1.94993,OK
yates,Amres.lgf,random_mst,gravity,98,427,3,424,16,0,598.156,1.94993,OK
yates,Amres.lgf,lp,gravity,98,189377,NaN,NaN,NaN,NaN,598.623,1.94993,OK
yates,Ans.lgf,electrical,gravity,86,26,25,1,10,2,68.8592,1.90723,OK
yates,Ans.lgf,ckr,gravity,86,3992,39,3953,82,0,30.3971,1.90723,OK
yates,Ans.lgf,frt,gravity,86,86816,85910,906,23,3734.7,54.6595,1.90723,OK
yates,Ans.lgf,random_mst,gravity,86,611,2,609,17,0,39.424,1.90723,OK
yates,Ans.lgf,lp,gravity,86,133686,NaN,NaN,NaN,NaN,183.266,1.90723,OK
yates,Arn.lgf,electrical,gravity,118,76,74,2,10,7.1,1075.18,1.97501,OK
yates,Arn.lgf,ckr,gravity,118,2228,57,2171,66,0.0151515,483.364,1.97501,OK
yates,Arn.lgf,frt,gravity,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,Arn.lgf,random_mst,gravity,118,1057,7,1050,28,0,483.625,1.97501,OK
yates,Arn.lgf,lp,gravity,118,389499,NaN,NaN,NaN,NaN,483.625,1.97501,OK
yates,Arnes.lgf,electrical,gravity,160,92,89,3,11,7.63636,79.8228,1.9499,OK
yates,Arnes.lgf,ckr,gravity,160,60891,119,60772,98,0.55102,32.7023,1.9499,OK
yates,Arnes.lgf,frt,gravity,160,NaN,NaN,9082,25,70121.8,30.31,1.9499,OK
yates,Arnes.lgf,random_mst,gravity,160,28609,12,28597,36,0,44.0362,1.9499,OK
yates,Arnes.lgf,lp,gravity,160,NaN,NaN,NaN,NaN,NaN,46.9302,1.9499,OK
yates,Arpanet196912.lgf,electrical,gravity,16,2,1,1,7,0,5.91638,1.58726,OK
yates,Arpanet196912.lgf,ckr,gravity,16,0,0,0,5,0,3.13971,1.58726,OK
yates,Arpanet196912.lgf,frt,gravity,16,4,4,0,4,0.75,2.74561,1.58726,OK
yates,Arpanet196912.lgf,random_mst,gravity,16,0,0,0,5,0,3.46334,1.58726,OK
yates,Arpanet196912.lgf,lp,gravity,16,24,NaN,NaN,NaN,NaN,6.15789,1.58726,OK
yates,Arpanet19706.lgf,electrical,gravity,38,6,5,1,8,0,17.4463,1.80513,OK
yates,Arpanet19706.lgf,ckr,gravity,38,65,6,59,30,0,11.2785,1.80513,OK
yates,Arpanet19706.lgf,frt,gravity,38,968,951,17,9,105.111,12.6496,1.80513,OK
yates,Arpanet19706.lgf,random_mst,gravity,38,14,0,14,11,0,11.9407,1.80513,OK
yates,Arpanet19706.lgf,lp,gravity,38,699,NaN,NaN,NaN,NaN,54.2158,1.80513,OK
yates,Arpanet19719.lgf,electrical,gravity,80,15,14,1,9,1,168.935,1.93103,OK
yates,Arpanet19719.lgf,ckr,gravity,80,1544,24,1520,50,0,142.933,1.93103,OK
yates,Arpanet19719.lgf,frt,gravity,80,40681,40349,332,13,3103.15,117.887,1.93103,OK
yates,Arpanet19719.lgf,random_mst,gravity,80,478,2,476,17,0,132.624,1.93103,OK
yates,Arpanet19719.lgf,lp,gravity,80,100141,NaN,NaN,NaN,NaN,181.296,1.93103,OK
yates,Arpanet19723.lgf,electrical,gravity,106,45,43,2,10,4.1,55.7097,1.93708,OK
yates,Arpanet19723.lgf,ckr,gravity,106,6608,50,6558,69,0,39.0565,1.93708,OK
yates,Arpanet19723.lgf,frt,gravity,106,276146,275052,1094,16,17190.2,52.6444,1.93708,OK
yates,Arpanet19723.lgf,random_mst,gravity,106,1862,6,1856,21,0.0952381,36.112,1.93708,OK
yates,Arpanet19723.lgf,lp,gravity,106,806443,NaN,NaN,NaN,NaN,390.406,1.93708,OK
yates,Arpanet19728.lgf,electrical,gravity,122,60,58,2,10,5.3,148.884,1.94832,OK
yates,Arpanet19728.lgf,ckr,gravity,122,15565,78,15487,85,0,66.5546,1.94832,OK
yates,Arpanet19728.lgf,frt,gravity,122,686750,683888,2862,18,37993.3,66.0649,1.94832,OK
yates,Arpanet19728.lgf,random_mst,gravity,122,2645,4,2641,16,0,41.524,1.94832,OK
yates,Arpanet19728.lgf,lp,gravity,122,NaN,NaN,NaN,NaN,NaN,253.224,1.94832,OK
yates,AsnetAm.lgf,electrical,gravity,284,477,469,8,13,35.5385,355.345,1.96541,OK
yates,AsnetAm.lgf,ckr,gravity,284,172810,201,172609,75,2,309.499,1.96541,OK
yates,AsnetAm.lgf,frt,gravity,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TIMEOUT
yates,AsnetAm.lgf,random_mst,gravity,284,114405,37,114368,54,0,309.55,1.96541,OK
yates,AsnetAm.lgf,lp,gravity,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TIMEOUT
yates,Atmnet.lgf,electrical,gravity,86,28,26,2,9,2.22222,55.3421,1.92319,OK
yates,Atmnet.lgf,ckr,gravity,86,2665,31,2634,60,0,33.2947,1.92319,OK
yates,Atmnet.lgf,frt,gravity,86,120381,119728,653,19,6300.89,42.6514,1.92319,OK
yates,Atmnet.lgf,random_mst,gravity,86,735,2,733,18,0,32.6475,1.92319,OK
yates,Atmnet.lgf,lp,gravity,86,293221,NaN,NaN,NaN,NaN,57.1046,1.92319,OK
yates,AttMpls.lgf,electrical,gravity,162,84,81,3,14,5.14286,32.4373,1.9251,OK
yates,AttMpls.lgf,ckr,gravity,162,140765,86,140679,149,0,23.09,1.9251,OK
yates,AttMpls.lgf,frt,gravity,162,644442,638342,6100,27,23641.7,17.2802,1.9251,OK
yates,AttMpls.lgf,random_mst,gravity,162,49550,16,49534,63,0,15.5542,1.9251,OK
yates,AttMpls.lgf,lp,gravity,162,NaN,NaN,NaN,NaN,NaN,34.6391,1.9251,OK
yates,Azrena.lgf,electrical,gravity,86,29,27,2,9,2.88889,238.444,1.95437,OK
yates,Azrena.lgf,ckr,gravity,86,440,17,423,29,0,100.393,1.95437,OK
yates,Azrena.lgf,frt,gravity,86,121520,121277,243,15,8084.53,100.467,1.95437,OK
yates,Azrena.lgf,random_mst,gravity,86,204,2,202,12,0,100.467,1.95437,OK
yates,Azrena.lgf,lp,gravity,86,78895,NaN,NaN,NaN,NaN,100.467,1.95437,OK
yates,Bandcon.lgf,electrical,gravity,98,38,36,2,10,2.9,17.3973,1.91525,OK
yates,Bandcon.lgf,ckr,gravity,98,7693,61,7632,94,0,16.0032,1.91525,OK
yates,Bandcon.lgf,frt,gravity,98,117973,117425,548,17,6906.76,15.0667,1.91525,OK
yates,Bandcon.lgf,random_mst,gravity,98,1864,5,1859,27,0,14.9521,1.91525,OK
yates,Bandcon.lgf,lp,gravity,98,223440,NaN,NaN,NaN,NaN,16.1619,1.91525,OK
yates,Basnet.lgf,electrical,gravity,26,4,4,0,7,0,6.76319,1.7429,OK
yates,Basnet.lgf,ckr,gravity,26,2,0,2,4,0,5.3908,1.7429,OK
yates,Basnet.lgf,frt,gravity,26,41,40,1,3,13,5.3908,1.7429,OK
yates,Basnet.lgf,random_mst,gravity,26,6,0,6,10,0,5.3908,1.7429,OK
yates,Basnet.lgf,lp,gravity,26,104,NaN,NaN,NaN,NaN,5.3908,1.7429,OK
yates,Bbnplanet.lgf,electrical,gravity,110,45,43,2,10,4,177.118,1.94434,OK
yates,Bbnplanet.lgf,ckr,gravity,110,3396,58,3338,71,0,55.2874,1.94434,OK
yates,Bbnplanet.lgf,frt,gravity,110,362985,362305,680,17,21311.5,55.3243,1.94434,OK
yates,Bbnplanet.lgf,random_mst,gravity,110,1318,5,1313,24,0,69.9527,1.94434,OK
yates,Bbnplanet.lgf,lp,gravity,110,861806,NaN,NaN,NaN,NaN,246.175,1.94434,OK
yates,Bellcanada.lgf,electrical,gravity,224,212,207,5,13,15.6154,147.02,1.96281,OK
yates,Bellcanada.lgf,ckr,gravity,224,570731,188,570543,97,1,96.2333,1.96281,OK
yates,Bellcanada.lgf,frt,gravity,224,NaN,NaN,75662,33,567973,110.529,1.96281,OK
yates,Bellcanada.lgf,random_mst,gravity,224,110757,16,110741,33,0,86.5549,1.96281,OK
yates,3cycle.lgf,electrical,uniform,12,2,2,0,7,0,3471.67,1455,OK
yates,3cycle.lgf,ckr,uniform,12,0,0,0,5,0,2332,1214,OK
yates,3cycle.lgf,frt,uniform,12,1,1,0,3,0,2208,1510,OK
yates,3cycle.lgf,random_mst,uniform,12,0,0,0,5,0,2633,1817,OK
yates,3cycle.lgf,lp,uniform,12,9,NaN,NaN,NaN,NaN,2351,2047,OK
yates,4cycle.lgf,electrical,uniform,16,2,1,1,7,0,5627.19,2266,OK
yates,4cycle.lgf,ckr,uniform,16,1,0,1,7,0,3231,2074,OK
yates,4cycle.lgf,frt,uniform,16,4,4,0,6,0,2602,2449,OK
yates,4cycle.lgf,random_mst,uniform,16,0,0,0,6,0,2837,2321,OK
yates,4cycle.lgf,lp,uniform,16,25,NaN,NaN,NaN,NaN,3044,2009,OK
yates,4diag.lgf,electrical,uniform,18,1,1,0,8,0,5022.49,2479,OK
yates,4diag.lgf,ckr,uniform,18,1,0,1,7,0,3718,2541,OK
yates,4diag.lgf,frt,uniform,18,7,6,1,8,0,3565,2488,OK
yates,4diag.lgf,random_mst,uniform,18,1,0,1,12,0,3005,2060,OK
yates,4diag.lgf,lp,uniform,18,30,NaN,NaN,NaN,NaN,3130,2648,OK
yates,6s4hMultiSwitch.lgf,electrical,uniform,30,4,4,0,10,0,6910.83,1633,OK
yates,6s4hMultiSwitch.lgf,ckr,uniform,30,9,1,8,19,0,2741.47,1133.5,OK
yates,6s4hMultiSwitch.lgf,frt,uniform,30,39,36,3,8,4.125,2210.25,1298,OK
yates,6s4hMultiSwitch.lgf,random_mst,uniform,30,6,0,6,13,0,3085.52,1275,OK
yates,6s4hMultiSwitch.lgf,lp,uniform,30,177,NaN,NaN,NaN,NaN,3915.5,1446.5,OK
yates,Aarnet.lgf,electrical,uniform,86,27,25,2,10,2,56002.1,10866.5,OK
yates,Aarnet.lgf,ckr,uniform,86,1913,29,1884,54,0,44330.7,11598.5,OK
yates,Aarnet.lgf,frt,uniform,86,59684,59288,396,14,4234.21,41355,10484.5,OK
yates,Aarnet.lgf,random_mst,uniform,86,601,3,598,19,0,42415,10924.5,OK
yates,Aarnet.lgf,lp,uniform,86,118915,NaN,NaN,NaN,NaN,44784,11867,OK
yates,Abvt.lgf,electrical,uniform,108,30,28,2,10,2.4,66361.7,13316,OK
yates,Abvt.lgf,ckr,uniform,108,8946,54,8892,79,0,27449,14567,OK
yates,Abvt.lgf,frt,uniform,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,Abvt.lgf,random_mst,uniform,108,3238,5,3233,28,0,26687,13150,OK
yates,Abvt.lgf,lp,uniform,108,753758,NaN,NaN,NaN,NaN,32190,13187,OK
yates,Aconet.lgf,electrical,uniform,108,42,40,2,10,3.2,70957.9,13824,OK
yates,Aconet.lgf,ckr,uniform,108,2460,35,2425,74,0,51435.5,13385,OK
yates,Aconet.lgf,frt,uniform,108,249842,249338,504,22,11333,55537,14079,OK
yates,Aconet.lgf,random_mst,uniform,108,1803,8,1795,33,0.030303,53722,15303,OK
yates,Aconet.lgf,lp,uniform,108,263181,NaN,NaN,NaN,NaN,53292,14084,OK
yates,Agis.lgf,electrical,uniform,110,45,43,2,10,4,38519.5,14914,OK
yates,Agis.lgf,ckr,uniform,110,8299,63,8236,90,0.0111111,29193.7,14589,OK
yates,Agis.lgf,frt,uniform,110,475749,473272,2477,29,16319.1,29622,13774,OK
yates,Agis.lgf,random_mst,uniform,110,1692,4,1688,23,0,30495,14849,OK
yates,Agis.lgf,lp,uniform,110,802822,NaN,NaN,NaN,NaN,28624,13182,OK
yates,Ai3.lgf,electrical,uniform,38,8,8,0,7,1,23614.8,5852,OK
yates,Ai3.lgf,ckr,uniform,38,18,2,16,12,0,19882,5373,OK
yates,Ai3.lgf,frt,uniform,38,803,793,10,7,112.857,20753,5575,OK
yates,Ai3.lgf,random_mst,uniform,38,15,0,15,9,0,21436,6320,OK
yates,Ai3.lgf,lp,uniform,38,963,NaN,NaN,NaN,NaN,22802,6292.5,OK
yates,Airtel.lgf,electrical,uniform,84,23,22,1,10,2,58361.6,10085,OK
yates,Airtel.lgf,ckr,uniform,84,2699,37,2662,79,0,23131,9521,OK
yates,Airtel.lgf,frt,uniform,84,30353,30121,232,17,1771.18,23113,9308,OK
yates,Airtel.lgf,random_mst,uniform,84,807,4,803,32,0,21098,9388,OK
yates,Airtel.lgf,lp,uniform,84,61740,NaN,NaN,NaN,NaN,20815,7818,OK
yates,Amres.lgf,electrical,uniform,98,47,45,2,9,4.66667,472969,14437,OK
yates,Amres.lgf,ckr,uniform,98,1071,27,1044,39,0.025641,278577,15348,OK
yates,Amres.lgf,frt,uniform,98,177903,177593,310,12,14798.8,283221,15137,OK
yates,Amres.lgf,random_mst,uniform,98,434,4,430,16,0,277726,14583,OK
yates,Amres.lgf,lp,uniform,98,160207,NaN,NaN,NaN,NaN,283042,15209,OK
yates,Ans.lgf,electrical,uniform,86,27,25,2,10,2,47789.7,10461,OK
yates,Ans.lgf,ckr,uniform,86,4351,42,4309,79,0,22261,11521,OK
yates,Ans.lgf,frt,uniform,86,82150,81468,682,23,3541.43,31579.7,11180,OK
yates,Ans.lgf,random_mst,uniform,86,602,2,600,17,0,24058,11477,OK
yates,Ans.lgf,lp,uniform,86,141998,NaN,NaN,NaN,NaN,55444.7,11030,OK
yates,Arn.lgf,electrical,uniform,118,67,64,3,10,6,618374,16880,OK
yates,Arn.lgf,ckr,uniform,118,2132,53,2079,60,0.0166667,245310,19160,OK
yates,Arn.lgf,frt,uniform,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,Arn.lgf,random_mst,uniform,118,1008,7,1001,28,0,242494,17202,OK
yates,Arn.lgf,lp,uniform,118,389328,NaN,NaN,NaN,NaN,237207,18762,OK
yates,Arnes.lgf,electrical,uniform,160,85,82,3,11,7,97776.7,20349,OK
yates,Arnes.lgf,ckr,uniform,160,82139,111,82028,97,0.206186,42916.6,20564,OK
yates,Arnes.lgf,frt,uniform,160,NaN,NaN,7146,25,76156.4,39716,18523,OK
yates,Arnes.lgf,random_mst,uniform,160,27558,12,27546,36,0,40174,19743,OK
yates,Arnes.lgf,lp,uniform,160,NaN,NaN,NaN,NaN,NaN,47809,20585,OK
yates,Arpanet196912.lgf,electrical,uniform,16,1,1,0,7,0,7791.76,2155,OK
yates,Arpanet196912.lgf,ckr,uniform,16,1,0,1,4,0,4722,2148,OK
yates,Arpanet196912.lgf,frt,uniform,16,2,2,0,4,0,3664,2263,OK
yates,Arpanet196912.lgf,random_mst,uniform,16,0,0,0,5,0,3777,2514,OK
yates,Arpanet196912.lgf,lp,uniform,16,25,NaN,NaN,NaN,NaN,3483,2510,OK
yates,Arpanet19706.lgf,electrical,uniform,38,7,6,1,8,0,22443.4,4638,OK
yates,Arpanet19706.lgf,ckr,uniform,38,71,6,65,29,0,19453.6,4662,OK
yates,Arpanet19706.lgf,frt,uniform,38,869,856,13,9,94.5556,17890.8,4293,OK
yates,Arpanet19706.lgf,random_mst,uniform,38,25,0,25,11,0,18675.3,5132,OK
yates,Arpanet19706.lgf,lp,uniform,38,782,NaN,NaN,NaN,NaN,43488,4440,OK
yates,Arpanet19719.lgf,electrical,uniform,80,15,14,1,9,1,68657.6,9464,OK
yates,Arpanet19719.lgf,ckr,uniform,80,1452,21,1431,50,0,49105.8,10899,OK
yates,Arpanet19719.lgf,frt,uniform,80,34033,33831,202,13,2601.92,52359,11046,OK
yates,Arpanet19719.lgf,random_mst,uniform,80,477,2,475,17,0,49390.9,8724,OK
yates,Arpanet19719.lgf,lp,uniform,80,94174,NaN,NaN,NaN,NaN,83413,10593,OK
yates,Arpanet19723.lgf,electrical,uniform,106,42,40,2,10,3.9,48465.5,14218,OK
yates,Arpanet19723.lgf,ckr,uniform,106,7021,58,6963,75,0.0133333,30260.8,14996,OK
yates,Arpanet19723.lgf,frt,uniform,106,287084,285949,1135,16,17871.1,59567.8,14822,OK
yates,Arpanet19723.lgf,random_mst,uniform,106,1904,4,1900,21,0,38798.7,14148,OK
yates,Arpanet19723.lgf,lp,uniform,106,783353,NaN,NaN,NaN,NaN,145576,14782,OK
yates,Arpanet19728.lgf,electrical,uniform,122,57,55,2,10,5,74942.8,18376,OK
yates,Arpanet19728.lgf,ckr,uniform,122,15116,77,15039,82,0.0121951,39669.4,17944,OK
yates,Arpanet19728.lgf,frt,uniform,122,672478,669628,2850,18,37201.1,62004.3,16893,OK
yates,Arpanet19728.lgf,random_mst,uniform,122,1608,4,1604,16,0,58453.2,17067,OK
yates,Arpanet19728.lgf,lp,uniform,122,NaN,NaN,NaN,NaN,NaN,110744,17863,OK
yates,AsnetAm.lgf,electrical,uniform,284,433,425,8,13,32.3077,584624,40651,OK
yates,AsnetAm.lgf,ckr,uniform,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,AsnetAm.lgf,frt,uniform,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TIMEOUT
yates,AsnetAm.lgf,random_mst,uniform,284,77313,36,77277,54,0,332728,40122,OK
yates,AsnetAm.lgf,lp,uniform,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TIMEOUT
yates,Atmnet.lgf,electrical,uniform,86,23,22,1,9,2,63511.4,12862,OK
yates,Atmnet.lgf,ckr,uniform,86,2607,34,2573,62,0,24567.7,11278,OK
yates,Atmnet.lgf,frt,uniform,86,134323,133475,848,19,7024.26,30772,11644,OK
yates,Atmnet.lgf,random_mst,uniform,86,753,4,749,18,0,28049.8,13253,OK
yates,Atmnet.lgf,lp,uniform,86,314283,NaN,NaN,NaN,NaN,39408,12685,OK
yates,AttMpls.lgf,electrical,uniform,162,88,84,4,14,5.5,60567.1,15441,OK
yates,AttMpls.lgf,ckr,uniform,162,229728,144,229584,153,0.0261438,29890.2,15334,OK
yates,AttMpls.lgf,frt,uniform,162,688948,680788,8160,27,25213.7,28630,15146,OK
yates,AttMpls.lgf,random_mst,uniform,162,100951,21,100930,63,0.015873,28715,14006,OK
yates,AttMpls.lgf,lp,uniform,162,NaN,NaN,NaN,NaN,NaN,30968,15181,OK
yates,Azrena.lgf,electrical,uniform,86,28,26,2,9,2.11111,201348,13957,OK
yates,Azrena.lgf,ckr,uniform,86,466,17,449,29,0,115567,12389,OK
yates,Azrena.lgf,frt,uniform,86,111713,111478,235,15,7431.2,113045,12189,OK
yates,Azrena.lgf,random_mst,uniform,86,198,2,196,12,0,112807,12697,OK
yates,Azrena.lgf,lp,uniform,86,86986,NaN,NaN,NaN,NaN,112704,13892,OK
yates,Bandcon.lgf,electrical,uniform,98,36,34,2,10,3.3,34196.9,13016,OK
yates,Bandcon.lgf,ckr,uniform,98,5997,56,5941,85,0,23533.8,11232,OK
yates,Bandcon.lgf,frt,uniform,98,111766,111377,389,17,6550.94,25531.7,12721,OK
yates,Bandcon.lgf,random_mst,uniform,98,1428,4,1424,27,0,29285.9,12815,OK
yates,Bandcon.lgf,lp,uniform,98,300014,NaN,NaN,NaN,NaN,25817,13511,OK
yates,Basnet.lgf,electrical,uniform,26,7,6,1,7,0.428571,16355.1,4155.5,OK
yates,Basnet.lgf,ckr,uniform,26,4,1,3,7,0,13626,4050,OK
yates,Basnet.lgf,frt,uniform,26,45,43,2,3,14,13533,4119,OK
yates,Basnet.lgf,random_mst,uniform,26,3,0,3,10,0,15344,4299,OK
yates,Basnet.lgf,lp,uniform,26,102,NaN,NaN,NaN,NaN,12860,4284,OK
yates,Bbnplanet.lgf,electrical,uniform,110,43,41,2,10,3.9,200227,16117,OK
yates,Bbnplanet.lgf,ckr,uniform,110,1785,41,1744,66,0,87594.1,14353,OK
yates,Bbnplanet.lgf,frt,uniform,110,349877,349120,757,17,20535.8,72655.4,16062,OK
yates,Bbnplanet.lgf,random_mst,uniform,110,1295,5,1290,24,0,88251.2,14235,OK
yates,Bbnplanet.lgf,lp,uniform,110,780962,NaN,NaN,NaN,NaN,132578,16402,OK
yates,Bellcanada.lgf,electrical,uniform,224,144,136,8,13,10.2308,87608.2,29548,OK
yates,Bellcanada.lgf,ckr,uniform,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SEGFAULT
yates,Bellcanada.lgf,frt,uniform,224,NaN,NaN,63019,33,572257,55234.5,26943,OK
