dataset,graph,solver,num_nodes,num_edges,total_time_ms,solve_time_ms,transformation_time_ms,mwu_iterations,avg_oracle_time_ms,mendel_total_ms,mendel_avg_ms,oblivious_ratio,demand_model,offline_opt,achieved_congestion,ratio_pct,status
SNDLib_Topologies,15_test_full_mesh.lgf,racke_ckr_pointer,15,210,36,0,0,63,0,NaN,NaN,6.70994,uniform,607.19,4301.87,708.487,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_ckr_pointer,15,210,36,0,0,63,0,NaN,NaN,6.70994,bimodal,71.3079,410.862,576.18,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_ckr_pointer,15,210,36,0,0,63,0,NaN,NaN,6.70994,gravity,1.86667,12.5252,670.994,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_random_mst_pointer,15,210,30,0,0,59,0,NaN,NaN,5.84515,gaussian,729.296,4728.15,648.317,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_random_mst_pointer,15,210,30,0,0,59,0,NaN,NaN,5.84515,uniform,607.19,3566.49,587.376,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_random_mst_pointer,15,210,30,0,0,59,0,NaN,NaN,5.84515,bimodal,71.3079,392.813,550.87,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_random_mst_pointer,15,210,30,0,0,59,0,NaN,NaN,5.84515,gravity,1.86667,10.9109,584.515,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_frt_mendel_pointer,15,210,5,0,0,15,0,0,0,14,gaussian,729.296,13252,1817.09,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_frt_mendel_pointer,15,210,5,0,0,15,0,0,0,14,uniform,607.19,9378,1544.49,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_frt_mendel_pointer,15,210,5,0,0,15,0,0,0,14,bimodal,71.3079,1522.93,2135.71,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_frt_mendel_pointer,15,210,5,0,0,15,0,0,0,14,gravity,1.86667,26.1333,1400,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_ckr_mendel_pointer,15,210,4,0,0,15,0,0,0,14,gaussian,729.296,13252,1817.09,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_ckr_mendel_pointer,15,210,4,0,0,15,0,0,0,14,uniform,607.19,9378,1544.49,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_ckr_mendel_pointer,15,210,4,0,0,15,0,0,0,14,bimodal,71.3079,1522.93,2135.71,OK
SNDLib_Topologies,15_test_full_mesh.lgf,racke_ckr_mendel_pointer,15,210,4,0,0,15,0,0,0,14,gravity,1.86667,26.1333,1400,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,raecke_frt,16,44,3,0,0,11,0,NaN,NaN,3.44381,gaussian,4457.99,35445.9,795.108,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,raecke_frt,16,44,3,0,0,11,0,NaN,NaN,3.44381,uniform,3359.91,25575.4,761.192,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,raecke_frt,16,44,3,0,0,11,0,NaN,NaN,3.44381,bimodal,557.923,2590.11,464.241,OK
SNDLib_Topologies,16_optic_pan_eu.lgf,raecke_frt,16,44,3,0,0,11,0,NaN,NaN,3.44381,gravity,1.86777,13.9824,748.613,OK
